turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu2: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu2: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu2: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu2: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu2: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu2: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu2: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu2: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu2: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu2: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu2: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu2: POLL: CPUIDLE CORE POLL IDLE
cpu2: C1: MWAIT 0x00
cpu2: C1E: MWAIT 0x01
cpu2: C3: MWAIT 0x10
cpu2: C6: MWAIT 0x20
cpu2: C7: MWAIT 0x30
cpu2: cpufreq driver: intel_pstate
cpu2: cpufreq governor: powersave
cpufreq intel_pstate no_turbo: 0
cpu2: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88340108 (53 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu2: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu2: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu2: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
5	0.22	2326	2691	154	8	0	3	44	4	0	198	0.00	0.00	0.38	0.01	0.00	99.41	1.19	0.03	0.00	98.56	48	48	0.00	350	0.70	0.00	0.85	93.09	3.33	0.46	0.00
3	0.15	1905	2691	139	0	0	0	0	2	0	172	0.00	0.00	0.00	0.01	0.00	99.84	0.25	0.02	0.00	99.57	49	46	0.00	350	0.76	0.04	0.79	96.51	3.19	0.35	0.00
5	0.22	2334	2691	161	8	0	5	40	6	0	207	0.00	0.03	0.06	0.02	0.00	99.68	0.55	0.18	0.00	99.05	46	47	0.00	350	0.92	0.43	1.00	94.59	3.30	0.45	0.00
3	0.13	2019	2691	111	0	0	0	2	6	0	144	0.00	0.00	0.01	0.06	0.00	99.80	0.25	0.10	0.00	99.52	46	46	0.00	350	0.76	0.22	0.78	96.33	3.18	0.34	0.00
6	0.27	2167	2691	230	8	0	7	26	7	0	284	0.00	0.03	0.05	0.01	0.00	99.67	0.60	0.03	0.00	99.11	46	47	0.00	350	0.98	0.00	1.15	94.56	3.32	0.46	0.00
3	0.15	1915	2691	128	0	0	0	0	1	0	160	0.00	0.00	0.00	0.00	0.00	99.85	0.23	0.00	0.00	99.62	48	46	0.00	350	0.83	0.00	1.06	96.13	3.19	0.34	0.00
5	0.22	2306	2691	160	8	0	3	34	6	0	215	0.00	0.03	0.03	0.01	0.00	99.72	0.57	0.02	0.00	99.18	47	47	0.00	350	0.75	0.00	0.87	95.51	3.28	0.43	0.00
3	0.15	1982	2691	133	0	0	0	2	1	0	167	0.00	0.00	0.01	0.00	0.00	99.85	0.27	0.00	0.00	99.59	46	47	0.00	350	0.72	0.00	0.90	96.53	3.17	0.33	0.00
7	0.29	2359	2691	190	16	0	9	33	8	0	243	0.00	0.08	0.05	0.01	0.00	99.62	0.71	0.04	0.00	98.96	46	47	0.00	350	0.97	0.00	1.30	94.14	3.36	0.50	0.00
4	0.20	1963	2691	165	0	0	1	2	0	0	207	0.00	0.00	0.03	0.00	0.00	99.76	0.40	0.00	0.00	99.40	48	47	0.00	350	1.10	0.00	1.26	94.68	3.27	0.41	0.00
5	0.22	2374	2691	144	8	0	4	36	5	0	198	0.00	0.02	0.04	0.01	0.00	99.72	0.46	0.31	0.00	99.01	46	47	0.00	350	0.77	0.76	0.86	94.76	3.27	0.43	0.00
3	0.15	1951	2691	123	0	0	0	0	1	0	159	0.00	0.00	0.00	0.00	0.00	99.85	0.23	0.01	0.00	99.61	46	47	0.00	350	0.79	0.00	1.01	96.29	3.17	0.33	0.00
5	0.24	2225	2691	210	8	0	6	41	11	0	246	0.00	0.03	0.06	0.01	0.00	99.66	0.59	0.02	0.00	99.14	46	47	0.00	350	0.80	0.00	1.02	95.24	3.29	0.44	0.00
3	0.14	1911	2691	126	0	0	0	0	0	0	158	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.61	47	47	0.00	350	0.84	0.00	1.12	96.07	3.18	0.34	0.00
6	0.25	2275	2691	190	8	0	5	31	5	0	250	0.00	0.03	0.03	0.01	0.00	99.70	0.61	0.03	0.00	99.11	46	47	0.00	350	1.03	0.00	1.28	94.29	3.32	0.46	0.00
4	0.18	2026	2691	172	0	0	0	3	2	0	205	0.00	0.00	0.01	0.02	0.00	99.80	0.31	0.03	0.00	99.48	46	47	0.00	350	0.90	0.03	1.11	95.75	3.21	0.36	0.00
5	0.22	2343	2691	152	8	0	2	35	4	0	208	0.00	0.02	0.03	0.00	0.00	99.72	0.58	0.03	0.00	99.18	47	47	0.00	350	0.82	0.00	1.03	95.11	3.30	0.44	0.00
3	0.16	1939	2691	134	0	0	0	2	0	0	176	0.00	0.00	0.00	0.00	0.00	99.84	0.27	0.00	0.00	99.58	46	47	0.00	350	0.78	0.00	1.03	96.18	3.18	0.34	0.00
6	0.28	2321	2691	213	8	0	3	45	12	0	263	0.00	0.00	0.10	0.03	0.00	99.61	0.66	0.04	0.00	99.02	46	47	0.00	350	0.90	0.00	1.14	94.53	3.32	0.47	0.00
3	0.16	1962	2691	131	0	0	0	1	0	0	174	0.00	0.00	0.00	0.00	0.00	99.84	0.27	0.00	0.00	99.57	46	47	0.00	350	0.87	0.00	1.14	95.83	3.20	0.36	0.00
15	0.55	2820	2691	248	8	0	9	31	7	0	300	0.00	0.01	0.05	0.01	0.00	99.41	0.89	0.20	0.00	98.36	48	48	0.00	350	0.90	0.45	1.20	93.09	3.50	0.63	0.00
3	0.15	1980	2691	123	0	0	0	1	1	0	157	0.00	0.00	0.00	0.00	0.00	99.85	0.26	0.01	0.00	99.58	46	46	0.00	350	0.78	0.00	1.02	96.13	3.18	0.34	0.00
5	0.23	2335	2691	155	8	0	3	34	3	0	218	0.00	0.03	0.03	0.00	0.00	99.72	0.60	0.02	0.00	99.16	46	47	0.00	350	0.82	0.00	1.10	95.03	3.30	0.45	0.00
4	0.20	2036	2691	165	8	0	0	1	1	0	202	0.00	0.00	0.00	0.00	0.00	99.83	0.24	0.00	0.00	99.56	48	47	0.00	350	0.78	0.00	1.05	96.24	3.19	0.35	0.00
5	0.23	2317	2691	160	8	0	3	39	1	0	215	0.00	0.03	0.03	0.00	0.00	99.72	0.58	0.03	0.00	99.17	48	47	0.00	350	0.82	0.00	1.11	95.00	3.29	0.44	0.00
3	0.15	1918	2691	138	0	0	0	1	1	0	172	0.00	0.00	0.00	0.02	0.00	99.83	0.26	0.04	0.00	99.55	47	47	0.00	350	0.68	0.05	0.86	96.60	3.16	0.33	0.00
5	0.22	2372	2691	170	8	0	3	34	6	0	217	0.00	0.02	0.05	0.01	0.00	99.72	0.55	0.19	0.00	99.05	46	47	0.00	350	0.77	0.58	1.04	94.73	3.28	0.43	0.00
6	0.25	2430	2691	168	0	0	2	31	7	0	246	0.00	0.00	0.08	0.02	0.00	99.63	0.60	0.45	0.00	98.70	48	47	0.00	350	0.91	0.72	1.21	93.85	3.32	0.47	0.00
5	0.20	2313	2691	141	8	0	1	1	0	0	188	0.00	0.00	0.00	0.00	0.00	99.81	0.30	0.00	0.00	99.51	47	47	0.00	350	0.75	0.00	1.06	95.96	3.21	0.37	0.00
3	0.15	1914	2691	146	0	0	1	2	2	0	176	0.00	0.00	0.02	0.01	0.00	99.82	0.30	0.01	0.00	99.54	46	47	0.00	350	0.72	0.00	0.99	96.15	3.18	0.34	0.00
5	0.22	2326	2691	153	8	0	3	33	10	0	208	0.00	0.02	0.06	0.02	0.00	99.69	0.57	0.16	0.00	99.04	49	49	0.00	350	0.84	0.30	1.09	94.71	3.29	0.44	0.00
7	0.28	2440	2691	259	0	0	72	10	2	0	334	0.00	2.90	0.29	0.01	0.00	96.52	5.77	0.01	0.00	93.94	48	47	0.00	350	0.85	0.01	1.39	86.21	4.21	1.28	0.00
13	0.56	2311	2691	75	0	0	0	0	0	0	130	0.00	0.00	0.00	0.00	0.00	99.42	0.95	0.00	0.00	98.49	47	47	0.00	350	1.78	0.00	2.45	90.43	3.59	0.69	0.00
